step,warp,clutter,variation,entropy,bot_success,mode,human_score,delay,cognitive_load,difficulty,ARI
4210,0.1,0.05,18,0.16128105770026957,0.15163470771716317,weak,0.8494409000837603,3.234549080294663,0.36522926005323425,0.294226554906898,0.7345901310742791
4211,0.1023937833604663,0.0523937833604663,18,0.011372215600136501,0.016199196650801113,strong,0.8516479979910344,3.699021783427974,0.3665525189559972,0.25057716117962103,0.8008942444851429
4212,0.1,0.05,18,0.15134306673739675,0.14616348569023657,weak,0.8685850043363235,3.442222095686501,0.36522926005323425,0.29124515761803615,0.7459651676289356
4213,0.10116576472528185,0.051165764725281844,18,0.04129130354974789,0.043084016187560935,average,0.8223341998367426,3.2202388013266217,0.3658715522533178,0.258871920861825,0.7747753905559494
4214,0.1,0.05,18,0.008820642677331614,0.01,strong,0.8724721381069371,3.3711195429242657,0.36522926005323425,0.24848843040001659,0.8132636191081201
4215,0.1,0.05,18,0.018061557639517743,0.01,strong,0.8754460201142757,3.141353727335091,0.36522926005323425,0.2512607048886724,0.8143246385625569
4216,0.1,0.05,18,0.13533042987818755,0.14430607586128688,weak,0.879207753992342,3.686117977155543,0.36522926005323425,0.28644136656027336,0.7520616185029476
4217,0.10016564427586619,0.05016564427586619,18,0.029455661365054973,0.036286719319566105,average,0.8816585516160925,3.393256115296666,0.36532027546254586,0.25476995141564523,0.8049403293918724
4218,0.1,0.05,18,0.046395890998849325,0.04559246350822106,average,0.8837919143984588,3.681707962155504,0.36522926005323425,0.2597610048964719,0.8012136524109598
4219,0.1,0.05,18,0.14598627632470185,0.14272962156472582,weak,0.8609605906297519,3.4632206973454274,0.36522926005323425,0.28963812049422766,0.744240124029839
4220,0.10113235092000335,0.051132350920003344,18,0.13664380730893086,0.1386440944783435,weak,0.8502399999614655,3.0097906545381123,0.36585308597613575,0.28745920571239786,0.7414722368961651
4221,0.10218717380219591,0.05218717380219592,18,0.03754898039583113,0.03921417927452572,average,0.84386480465919,3.091940118390895,0.36643763693639836,0.2583153085987306,0.7862612505632259
4222,0.1,0.05,18,0.035400456640986476,0.03471672412774416,average,0.8450166322995007,3.4289728262919117,0.36522926005323425,0.25646237458911303,0.7889887212183794
4223,0.1,0.05,18,0.12700526463469702,0.13511686770116585,weak,0.8492291534313663,3.3177679022395683,0.36522926005323425,0.2839438169872262,0.7429561468798676
4224,0.1006276767179209,0.0506276767179209,18,0.008446853800815597,0.01,strong,0.8479630310803551,2.803937229081639,0.36557458065731313,0.24872161434114068,0.8022112025520457
4225,0.1,0.05,18,0.05372069806782873,0.05193831254448127,average,0.8644483689648537,3.4263635984474496,0.36522926005323425,0.26195844701716575,0.7894336806874512
4226,0.1,0.05,18,0.14112924954061187,0.13593561424340095,weak,0.8555268414291624,3.4219067643816006,0.36522926005323425,0.2881810124590007,0.7449979509876925
4227,0.10091629990628419,0.05091629990628418,18,0.010780453692284262,0.01,strong,0.8651225446229791,2.806899285933832,0.3657337647924197,0.24958087844368787,0.8098470572359718
4228,0.1,0.05,18,0.13875691273878474,0.14322481757867478,weak,0.8832342424541741,2.540171663557458,0.36522926005323425,0.28746931141845256,0.7542573100521295
4229,0.10009963640347075,0.05009963640347075,18,0.14888818394491563,0.14958907359404233,weak,0.8749282182617995,3.250515788730665,0.36528399668376965,0.29056342941082725,0.7473462721594081
4230,0.1010763565169554,0.051076356516955405,18,0.04125657862797022,0.04328163398522371,average,0.8539381118417979,3.1744414636266405,0.3658221478935355,0.25881209902550945,0.7889142051329074
4231,0.1,0.05,18,0.04562669540487946,0.045472447941094764,average,0.8378286285831097,3.610904736173037,0.36522926005323425,0.25953024621828097,0.7806072566670786
4232,0.1,0.05,18,0.05690048000207769,0.04978415539674939,average,0.8488284428712799,2.8623555839789465,0.36522926005323425,0.2629123815974404,0.7832786912037948
4233,0.1,0.05,18,0.04822715233166735,0.050846368183234326,average,0.847816476111453,3.429964073257282,0.36522926005323425,0.26031038329631734,0.7826055102380669
4234,0.1,0.05,18,0.00495993388414661,0.01,strong,0.8361130029406693,3.4315052515439617,0.36522926005323425,0.2473302177620611,0.7970178295470952
4235,0.1,0.05,18,0.14706389297215516,0.14236934881195737,weak,0.8390643684100987,2.878337294001021,0.36522926005323425,0.28996140548846366,0.7345166182703172
4236,0.10194471511348359,0.051944715113483586,18,0.06491376287638351,0.04849317186994409,average,0.8668968672508057,3.201959308827402,0.3663029821021461,0.26639008850864404,0.7916426540705235
4237,0.1,0.05,18,0.0143451563776542,0.01,strong,0.8490071167192239,3.5384494769163757,0.36522926005323425,0.2501457845101134,0.8025386240726395
4238,0.1,0.05,18,0.010796965988881111,0.01,strong,0.8533216872768637,3.244227849717083,0.36522926005323425,0.24908132739348146,0.8045866265352407
4239,0.1,0.05,18,0.005332153468124103,0.012569060135439552,strong,0.8902581473013751,2.9958422341059965,0.36522926005323425,0.24744188363725433,0.8202159008609456
4240,0.1,0.05,18,0.03510175297161014,0.04190187085316311,average,0.847239051658385,2.9898608661331676,0.36522926005323425,0.2563727634883002,0.7867644550135199
4241,0.1,0.05,18,0.040678562110191,0.04093712606299235,average,0.8652515262847477,3.5768932803450864,0.36522926005323425,0.2580458062298744,0.7951368994768025
4242,0.1,0.05,18,0.15550931503623278,0.15143566142812437,weak,0.8453836082177987,3.2931799584847954,0.36522926005323425,0.29249503210768696,0.7330270728445847
4243,0.10233413225359268,0.05233413225359267,18,0.04983971860645666,0.04780032335196921,average,0.8160215281084251,3.4539930929653564,0.36651933797982816,0.26208423110534806,0.7694911190298703
4244,0.1,0.05,18,0.0027135035620808427,0.01,strong,0.8923031812916421,3.156947884793811,0.36522926005323425,0.24665628866544137,0.8223708027146949
4245,0.1,0.05,18,0.14549386822368215,0.14641824410965512,weak,0.8361021073287552,3.0893114006296125,0.36522926005323425,0.28949039806392174,0.7314086986422029
4246,0.1021431078917816,0.052143107891781594,18,0.022941959389874075,0.011571491544157878,strong,0.8700109315256667,2.817685295135707,0.36641315105144523,0.2539087164119903,0.81090687635048
4247,0.1,0.05,18,0.017521064503426147,0.01,strong,0.875361094816341,3.1939386714998332,0.36522926005323425,0.25109855694784494,0.814302636972569
4248,0.1,0.05,18,0.011533484710149188,0.01,strong,0.8511973677250908,3.8700763815203993,0.36522926005323425,0.24930228300986187,0.8036085871753047
4249,0.1,0.05,18,0.006018549055039548,0.01,strong,0.8544164615090268,3.149858810888478,0.36522926005323425,0.24764780231332897,0.8052226274477292
4250,0.1,0.05,18,0.0029504984418999066,0.010115700464989177,strong,0.8953290144146121,2.923832436455596,0.36522926005323425,0.24672738712938708,0.8236732525643917
4251,0.1,0.05,18,0.15252057366156263,0.15141992772412374,weak,0.8166822371859056,3.1585812484133915,0.36522926005323425,0.2915984096952859,0.7202081982882734
4252,0.10326400249410814,0.05326400249410813,18,0.012109844107167287,0.01,strong,0.8345543676282224,3.4606727387464957,0.3670377667216569,0.25128369749738994,0.7959210956829611
4253,0.1,0.05,18,0.04286473898353075,0.04420994444297116,average,0.8746978995614846,3.6868306841883864,0.36522926005323425,0.25870165929187633,0.7978494138741434
4254,0.1,0.05,18,0.13174601131164188,0.13467973511529194,weak,0.8530309065013715,3.3333386781279897,0.36522926005323425,0.28536604099030966,0.744721423024705
4255,0.10063815851999613,0.05063815851999614,18,0.013096746477173495,0.01,strong,0.851697096891062,3.3365945384228324,0.3655803573199943,0.2501223588067292,0.8037514577203051
4256,0.1,0.05,18,0.13655628977156356,0.13777332214553917,weak,0.8538010466529526,3.6676844682468595,0.36522926005323425,0.28680912452828616,0.7435315635755074
4257,0.10088727618664944,0.05088727618664944,18,0.13957949621642843,0.13634908001036916,weak,0.8654006034106135,3.4969332086191267,0.36571774610812957,0.28820457251664094,0.749252728278446
4258,0.10141360180329947,0.051413601803299465,18,0.015082857092556192,0.01585190098196137,strong,0.8576801120114247,2.9554780809258707,0.366008624121884,0.2511464587932337,0.8037080490839353
4259,0.1,0.05,18,0.016344038281584785,0.01,strong,0.795837040666648,3.252157892485692,0.36522926005323425,0.25074544908129254,0.7785521233918624
4260,0.1,0.05,18,0.017120590195791062,0.011416110310039689,strong,0.8242188906409255,3.398236385471375,0.36522926005323425,0.2509784146555544,0.7906634096833431
4261,0.1,0.05,18,0.04253119671577103,0.04593502894866617,average,0.844120184009735,3.562084698378151,0.36522926005323425,0.2586015966115484,0.7833231601163261
4262,0.1,0.05,18,0.052386939763399594,0.051396655133973845,average,0.810809131955825,2.9853747482668402,0.36522926005323425,0.26155831952583697,0.7655797826172495
4263,0.1,0.05,18,0.14394988136188283,0.13907320268743903,weak,0.8604751036773722,3.8027430819436048,0.36522926005323425,0.28902720200538196,0.7457281352449318
4264,0.10094814538398571,0.05094814538398571,18,0.14809850099120947,0.13968526302114298,weak,0.8445222814535651,4.0311010446289846,0.3657513437451823,0.290793871586128,0.7380972711359772
4265,0.10263951572482623,0.05263951572482623,18,0.010122398349259555,0.01,strong,0.8318818656083957,3.093320653702414,0.366689318135882,0.25033901518424273,0.7948129380053539
4266,0.1,0.05,18,0.024694044595471684,0.03597767012191878,average,0.883636629478498,3.7567310068994786,0.36522926005323425,0.2532504509754586,0.8061214866129149
4267,0.1,0.05,18,0.13803211986266983,0.14310965705673645,weak,0.8469385635458742,3.306984673420093,0.36522926005323425,0.28725187355561804,0.7379978205645501
4268,0.10137720219044143,0.05137720219044142,18,0.03159854645464812,0.036400311715358694,average,0.8162065111558803,3.217852402570586,0.3659884810581885,0.25608102253816584,0.775304687494418
4269,0.1,0.05,18,0.04791786510012536,0.049523262247421596,average,0.8437280244937369,3.345117228966609,0.36522926005323425,0.2602175971268547,0.7813703832981566
4270,0.1,0.05,18,0.14555755424639566,0.1384099559537657,weak,0.8454343949196778,3.3294353098027285,0.36522926005323425,0.2895095038707358,0.7392100471475869
4271,0.10152103796407771,0.05152103796407771,18,0.05066009859520137,0.04702574597647669,average,0.8623717230239525,3.0969112955130447,0.366068100813542,0.2618791079356853,0.7907177788777957
4272,0.1,0.05,18,0.1450454657774522,0.14456358016188203,weak,0.8624470457168933,2.9397970089330863,0.36522926005323425,0.28935587733005275,0.7441119717667498
4273,0.10111249716353848,0.05111249716353848,18,0.043588298457555415,0.037270603403572876,average,0.8799765195410725,3.0636133268832206,0.3658421152904482,0.2595315823712977,0.803264504024745
4274,0.1,0.05,18,0.010968350091740844,0.01,strong,0.8643418144469329,3.1146181632876937,0.36522926005323425,0.24913274262433938,0.8095405422386859
4275,0.1,0.05,18,0.038540121967444954,0.03613205273900448,average,0.8547613618393556,2.8379269568946794,0.36522926005323425,0.2574042741870506,0.7926427616764531
4276,0.1,0.05,18,0.14282633440637657,0.1405305278264838,weak,0.8294934009880915,3.5600632656849336,0.36522926005323425,0.2886901379187301,0.7311642791308505
4277,0.10207730037053601,0.05207730037053601,18,0.035001701280677214,0.03835775665634666,average,0.8479868695740965,3.6940017557588636,0.36637659477854023,0.2574900827063263,0.7885840925423548
4278,0.1,0.05,18,0.13579354218983952,0.1333116339571953,weak,0.8299067709220214,2.9738274389465946,0.36522926005323425,0.28658030025376896,0.734809781608795
4279,0.10156061082137127,0.05156061082137127,18,0.14286232614449892,0.14585884008761754,weak,0.8591763269143311,3.3888050039510684,0.3660900169917822,0.2895616923787147,0.7420366998341498
4280,0.10276926927126326,0.05276926927126325,18,0.0057844884766856544,0.01,strong,0.8277731628028838,3.3681407036738724,0.36676162347089203,0.2491099475574806,0.7930869285055497
4281,0.1,0.05,18,0.013417513131121354,0.014326813460072163,strong,0.8946405670624671,3.2892835071552433,0.36522926005323425,0.2498674915361535,0.8211544399674625
4282,0.1,0.05,18,0.062215573677895125,0.05314430953939375,average,0.8280885773514255,2.8063385283178075,0.36522926005323425,0.26450690970018564,0.7722742295453957
4283,0.1,0.05,18,0.02976938231513259,0.035369807977760265,average,0.8752788449425817,3.8051328870943797,0.36522926005323425,0.2547730522913569,0.8024817614050339
4284,0.1,0.05,18,0.04130869286028327,0.04521959013004644,average,0.8422849287183212,2.9276081371225695,0.36522926005323425,0.2582348454549021,0.7828559178192335
4285,0.1,0.05,18,0.13289930255008384,0.14195750178567576,weak,0.8658644832690449,3.3452085010749686,0.36522926005323425,0.2857120283618423,0.7471869388313319
4286,0.10047782257509613,0.05047782257509613,18,0.04665818689409648,0.04660574698072711,average,0.8234301621961378,3.7712091094823035,0.3654920299810586,0.2601024635928704,0.7735607404876478
4287,0.1,0.05,18,0.1351404826638122,0.13765726635405956,weak,0.8621687778098418,2.8419339886129023,0.36522926005323425,0.28638438239596076,0.7473917419155058
4288,0.10053315609200153,0.05053315609200152,18,0.011750303426901698,0.012702929375001884,strong,0.857251248494475,3.3774513291277306,0.3655225039176395,0.24966057248929288,0.8050806863548337
4289,0.1,0.05,18,0.14830688024538763,0.1475336375292045,weak,0.8613866991544877,2.9391462733764313,0.36522926005323425,0.2903343016704334,0.7422004475643342
4290,0.10136978436270566,0.051369784362705666,18,0.015770998776148435,0.014784135748950131,strong,0.8535847203246576,3.350447123405268,0.36598437661335703,0.2513286537897844,0.80232739768009
4291,0.1,0.05,18,0.0458838072556308,0.04552208116903489,average,0.8260319938352444,2.8829624845536275,0.36522926005323425,0.25960737977350634,0.7752687227224436
4292,0.1,0.05,18,0.024763994601887128,0.03583533553130989,average,0.8678469395104182,3.5265996631068792,0.36522926005323425,0.2532714359773833,0.7990780781928606
4293,0.1,0.05,18,0.014217751456110601,0.01,strong,0.8576320485627413,2.6383666448708865,0.36522926005323425,0.2501075630336503,0.8064236655498687
4294,0.1,0.05,18,0.13460662353675143,0.13974017599567776,weak,0.8549045576653745,3.3189578110238585,0.36522926005323425,0.28622422465784253,0.7432015492855792
4295,0.1008512880103297,0.050851288010329704,18,0.1460036782016309,0.147117419267391,weak,0.8587587444961452,3.2834381172038314,0.3656978871137879,0.29011196811786005,0.7412273995411535
4296,0.10222521374948962,0.052225213749489616,18,0.018613754659812395,0.018009902332055586,strong,0.8384109469532767,3.577209022368119,0.36645877900904056,0.2526558829505671,0.7939148817844928
4297,0.1,0.05,18,0.00784614195659808,0.01,strong,0.8248832676530998,3.047002706340701,0.36522926005323425,0.24819608018379655,0.7918778624255153
4298,0.1,0.05,18,0.14678461498392495,0.14852694594073484,weak,0.8713763050808893,3.2656220106558815,0.36522926005323425,0.2898776220919946,0.7462944494038702
4299,0.10099355172717599,0.05099355172717598,18,0.009069258905171755,0.01,strong,0.8263877172929074,3.515862224666889,0.3657764136337188,0.2491101688488532,0.7924634558969232
4300,0.1,0.05,18,0.12902516945053705,0.13228493022065396,weak,0.8494956921346856,3.722357333250879,0.36522926005323425,0.2845497884319782,0.7442898640181166
4301,0.10058561630096786,0.050585616300967855,18,0.041894813778446637,0.039350997123200115,average,0.818851533861354,2.74857684274563,0.365551403900392,0.2587328255775088,0.7749019589744184
4302,0.1,0.05,18,0.05062537060153613,0.050946922852132356,average,0.8272414370160162,3.472866434476219,0.36522926005323425,0.261029848777278,0.7732295464960199
4303,0.1,0.05,18,0.05435332112031033,0.054142005795485434,average,0.8548039446939896,3.0662794556936137,0.36522926005323425,0.2621482339329102,0.7840830491110358
4304,0.1,0.05,18,0.01870691827643353,0.01,strong,0.9083481238737215,3.194726993059305,0.36522926005323425,0.2514543130797472,0.8291112244352
4305,0.1,0.05,18,0.011765196242075004,0.01,strong,0.8534445961747986,3.200396351153999,0.36522926005323425,0.2493717964694396,0.8046128886317155
4306,0.1,0.05,18,0.14289737815974676,0.14705773049841075,weak,0.8297968895639027,2.9376232305286623,0.36522926005323425,0.28871145104474116,0.7283614764749973
4307,0.10230379798311212,0.05230379798311211,18,0.012026200127745728,0.01,strong,0.8407879590938475,2.509270784832997,0.3665024685357589,0.25072330611766547,0.7987822509804648
4308,0.1,0.05,18,0.14240446071232815,0.14018016960933655,weak,0.8507310236642291,3.6823043106066633,0.36522926005323425,0.28856357581051556,0.7408915267436501
4309,0.1012856206033025,0.05128562060330249,18,0.14954754376276574,0.1476819317773107,weak,0.8217476066833378,2.611879372304551,0.36593781843529855,0.29141505910771115,0.7241880477969411
4310,0.10413609817995571,0.0541360981799557,18,0.0064026380783103135,0.01,strong,0.8384260442369565,3.569289735968527,0.367526278762422,0.25006004772949797,0.7977857151336808
4311,0.1,0.05,18,0.05167839964447942,0.051722754305927286,average,0.8741700192754824,2.8808524934755293,0.36522926005323425,0.2613457574901609,0.7939666934872838
4312,0.1,0.05,18,0.14930929969774134,0.1444829777758391,weak,0.8659160323821307,2.6728321767569607,0.36522926005323425,0.2906350275061395,0.7455813718222173
4313,0.10113138784455034,0.05113138784455034,18,0.05792446307800268,0.051311373871698825,average,0.8532113303767205,3.398097289382886,0.3658525537778098,0.26384287024479347,0.7844706934027805
4314,0.1,0.05,18,0.04253608546853708,0.046860566030679195,average,0.8770011895719517,2.922546711414659,0.36522926005323425,0.25860306323737825,0.7977029742698349
4315,0.1,0.05,18,0.01416046009186973,0.01,strong,0.8679083988316857,2.986052181734653,0.36522926005323425,0.250090375624378,0.8110497419118208
4316,0.1,0.05,18,0.15543648014038838,0.14551961214327552,weak,0.8561268189178627,3.474470193267627,0.36522926005323425,0.29247318163893365,0.7405259248846708
4317,0.10173189337371877,0.05173189337371876,18,0.03255391920967426,0.040189523186353035,average,0.8936145754715759,2.914280172807633,0.3661849299643313,0.2565640832708164,0.8083848652012687
4318,0.1,0.05,18,0.05846145417179273,0.05333702200796308,average,0.8316008149548784,3.092605769332015,0.36522926005323425,0.26338067384835495,0.7738806394412766
4319,0.1,0.05,18,0.03841843096234261,0.03447466074291537,average,0.8720473035870154,2.896917135452089,0.36522926005323425,0.2573677668855199,0.801170912591293
4320,0.1,0.05,18,0.015452360845284969,0.01,strong,0.8723958592161762,2.9969163875328517,0.36522926005323425,0.2504779458504026,0.8130303420622392
4321,0.1,0.05,18,0.15244304456266852,0.14444980659471296,weak,0.8223590967485516,3.090870635353035,0.36522926005323425,0.29157515096561765,0.7259016654726657
4322,0.10280604418819214,0.05280604418819214,18,0.15008733330456372,0.14769232018410378,weak,0.8340409558589205,3.362883164338267,0.3667821253241328,0.29242130285908474,0.729614755767759
4323,0.10523965839251745,0.05523965839251745,18,0.011205380394016477,0.01,strong,0.8470329610848698,3.5382367713732665,0.3681476027988852,0.252122194460673,0.8014526130421241
4324,0.1,0.05,18,0.01604257346807525,0.017184377431363446,strong,0.8561270706897884,3.6222439734326906,0.36522926005323425,0.2506550096372397,0.8024587110025673
4325,0.1,0.05,18,0.013953431050129202,0.01,strong,0.8672165951297964,2.9335485295212855,0.36522926005323425,0.25002826691185587,0.810744641117223
4326,0.1,0.05,18,0.047543760371228934,0.044919797493722324,average,0.8339262734941222,2.8938779162529116,0.36522926005323425,0.2601053657081858,0.7790423776293615
4327,0.1,0.05,18,0.011945811578221568,0.01230434330964641,strong,0.8334103455804805,3.515487725838313,0.36522926005323425,0.24942598107028358,0.794555102914847
4328,0.1,0.05,18,0.01407267729847662,0.01,strong,0.8134437245848835,3.0298116483132524,0.36522926005323425,0.2500640407863601,0.7865432719845616
4329,0.1,0.05,18,0.0027010666404100056,0.01,strong,0.8422436637816545,3.414855111146967,0.36522926005323425,0.2466525575889401,0.7998443929428506
4330,0.1,0.05,18,0.1381225257426297,0.13933396623352165,weak,0.8397010645001696,3.6683553682302614,0.36522926005323425,0.28727899531960605,0.7364372946880309
4331,0.10150493724872169,0.05150493724872168,18,0.038486014218970466,0.05001030008195191,average,0.8760285069100269,3.1179206604987653,0.36605918527011744,0.25821796707939143,0.7958863963646946
4332,0.1,0.05,18,0.04150164406284633,0.04189218911341028,average,0.8409489825591101,3.7411688418480553,0.36522926005323425,0.258292730815671,0.7837462839689979
4333,0.1,0.05,18,0.012800031430129862,0.01895492391415616,strong,0.8517309767079511,3.4365340057443188,0.36522926005323425,0.24968224702585606,0.7997809990546222
4334,0.1,0.05,18,0.13347290838155548,0.14152792222098132,weak,0.8330982859045892,3.2338488501368507,0.36522926005323425,0.2858841101112838,0.7326182526464952
4335,0.10166167285649017,0.05166167285649016,18,0.135180498877167,0.13961382405058886,weak,0.8349577645999605,3.1765522293700954,0.36614600808372194,0.2873131352904549,0.7341734597181717
4336,0.10325357204310577,0.05325357204310577,18,0.14736230290987928,0.14411439625164843,weak,0.8441961336662781,3.608139639291209,0.3670319374140929,0.2918536058306395,0.7358514212535193
4337,0.10510105203594036,0.05510105203594036,18,0.040463777187680225,0.045452566100977,average,0.8257553614551366,3.8661464253361846,0.3680693724628127,0.2608214831626996,0.775054109593102
4338,0.10039156413849797,0.05039156413849797,18,0.0067102093616724446,0.01,strong,0.8252247920335771,2.756439717985602,0.36544454300490037,0.24807058335698498,0.7920440980794113
4339,0.1,0.05,18,0.15397520533648143,0.14859968806743673,weak,0.8446701590203112,3.2021894896664,0.36522926005323425,0.29203479919776154,0.7340282320090173
4340,0.10220494801004602,0.05220494801004602,18,0.009203991442066801,0.01,strong,0.8714538969831304,3.2287073525259973,0.3664475150625066,0.24982169003870955,0.8126720846385378
4341,0.1,0.05,18,0.021720268894163133,0.01,strong,0.8541714607945969,3.596837840273816,0.36522926005323425,0.25235831826506605,0.804641325531062
4342,0.1,0.05,18,0.05752929783299099,0.053503098543468956,average,0.8507673029083516,3.1022111143801805,0.36522926005323425,0.2631010269467144,0.7824587892695257
4343,0.1,0.05,18,0.13954901838942435,0.13788919874659158,weak,0.8616982239376578,3.1065265957483614,0.36522926005323425,0.2877069431136444,0.7469433670246155
4344,0.10071009922649234,0.05071009922649234,18,0.014146283042803161,0.013314588713049882,strong,0.8761237525674622,3.9006543696153173,0.3656200136841182,0.250476876140542,0.8132164361204314
4345,0.1,0.05,18,0.1366886261911986,0.13241677958945147,weak,0.888751443041118,3.089490146824383,0.36522926005323425,0.28684882545417667,0.7616657160078323
4346,0.1,0.05,18,0.01350941126029647,0.01,strong,0.8782666394851377,3.009402410294721,0.36522926005323425,0.24989506097490605,0.8157304816708215
4347,0.1,0.05,18,0.04311126248777888,0.04553921304800392,average,0.8862543445502173,2.9857727534502376,0.36522926005323425,0.25877561634315077,0.802444247541681
4348,0.1,0.05,18,0.030861060183958382,0.03756671034723694,average,0.8820558807863026,3.637331377680451,0.36522926005323425,0.2551005556520046,0.8045100711323792
4349,0.1,0.05,18,0.14763144123017077,0.14547084001025193,weak,0.8505820342205958,3.146745058504825,0.36522926005323425,0.29013166996586837,0.7382868703980681
4350,0.10166125648752002,0.05166125648752002,18,0.01389128300472853,0.012481538635683275,strong,0.8828657962297952,3.353080058539563,0.36614577734198295,0.25092613978698436,0.8165803019386519
4351,0.1,0.05,18,0.021416614898331604,0.010581818562096777,strong,0.8335374096007077,3.2723981838878387,0.36522926005323425,0.2522672220663166,0.7951032937607433
4352,0.1,0.05,18,0.14217206992427522,0.1440373632625948,weak,0.8297934184502657,3.232377290283423,0.36522926005323425,0.2884938585740997,0.729740838977042
4353,0.10217023911941345,0.052170239119413445,18,0.012086646508302198,0.01,strong,0.861684413163997,3.9336344455516548,0.36642822624808236,0.2506671977441559,0.8081912661493833
4354,0.1,0.05,18,0.055150773779925846,0.05282843643130805,average,0.8744989853871046,3.2981306840760123,0.36522926005323425,0.26238746973079485,0.793513000057029
4355,0.1,0.05,18,0.15828441145170424,0.14989413344944127,weak,0.8994652350252736,3.4376279494791047,0.36522926005323425,0.2933275610323284,0.7579742396058918
4356,0.1004271619979832,0.05042716199798319,18,0.009898200819436775,0.014861495896694683,strong,0.8404620877686927,3.363704772657974,0.36546413762755003,0.24904657541696396,0.7966156088007027
4357,0.1,0.05,18,0.15150990531481665,0.1492274151385634,weak,0.8654647520011998,3.416361714555332,0.36522926005323425,0.2912952091912621,0.7431772806690602
4358,0.10139413451654931,0.05139413451654932,18,0.15084492285440548,0.1508099982731258,weak,0.8385822661949013,3.4013339558069524,0.3659978506936239,0.29186430509352845,0.730311090055446
4359,0.1037962848434546,0.05379628484345461,18,0.021567108701360367,0.012292171913957083,strong,0.8713739238206423,3.4460860174832426,0.3673356664549666,0.25441877660895756,0.8111449106971126
4360,0.1,0.05,18,0.015147834619113756,0.01,strong,0.8440749687354953,3.1258228663613234,0.36522926005323425,0.25038658798255126,0.8002950771327177
4361,0.1,0.05,18,0.013202127086964076,0.016941052608793986,strong,0.8489905168581235,3.1517006411735955,0.36522926005323425,0.24980287572290633,0.7994419713399077
4362,0.1,0.05,18,0.15707325266781522,0.15103187896455453,weak,0.8419897809598685,3.0374858953188446,0.36522926005323425,0.29296421339716167,0.7316346345581752
4363,0.10249557332071607,0.05249557332071607,18,0.022094252331563008,0.012381366437409851,strong,0.8421275561663832,3.329190610754548,0.36660916387984077,0.2538504171228925,0.7980007436657488
4364,0.1,0.05,18,0.012256614123717058,0.01,strong,0.828762386935096,3.6489475410372405,0.36522926005323425,0.24951922183393224,0.7934911519373999
4365,0.1,0.05,18,0.04599372705399271,0.042808131851936576,average,0.8826639295511279,3.0745358290208897,0.36522926005323425,0.2596403557130149,0.8019710733933348
4366,0.1,0.05,18,0.04013350930735939,0.039637880344978595,average,0.8522833644133962,3.357468958491326,0.36522926005323425,0.25788229038902494,0.7899022387918854
4367,0.1,0.05,18,0.0027269262571141947,0.01,strong,0.8537129768873568,2.850363236759196,0.36522926005323425,0.24666031547395137,0.8050048080519157
4368,0.1,0.05,18,0.043178275637737455,0.04138660528175285,average,0.8089232668231419,2.722826359899144,0.36522926005323425,0.25879572028813835,0.7695119256648113
4369,0.1,0.05,18,0.15404286400202724,0.14995012041982725,weak,0.8405594802096167,2.9819449880966475,0.36522926005323425,0.2920550967974253,0.7315687022256627
4370,0.10240387547001185,0.05240387547001185,18,0.13732814429302434,0.1309739161876466,weak,0.8577202060427267,3.5445805267356674,0.3665581337358664,0.2883695545673565,0.7481988749780504
4371,0.1029424660891446,0.052942466089144595,18,0.0426231903682202,0.04345440072982436,average,0.9046860350240593,3.1026495927652307,0.366858214552334,0.26025814920638296,0.8115284205117674
4372,0.1,0.05,18,0.04298283184876805,0.03426035410196861,average,0.850268928511514,2.781949291712496,0.36522926005323425,0.25873708715144755,0.7913301497691507
4373,0.1,0.05,18,0.14138243162182865,0.1389681878930881,weak,0.8577915005426155,2.962905865914551,0.36522926005323425,0.2882569670833657,0.7446447939839508
4374,0.10095265429318245,0.05095265429318245,18,0.01068240615060061,0.015293502536274184,strong,0.8508726157695017,3.3850627598743683,0.36575383294284974,0.24957153233161278,0.8010534477217912
4375,0.1,0.05,18,0.0,0.01,strong,0.8725586783639884,3.1299530180418262,0.36522926005323425,0.24584223759681711,0.8135671815041132
4376,0.1,0.05,18,0.003341262578009119,0.01,strong,0.8703175803425509,3.2712170163607825,0.36522926005323425,0.24684461637021984,0.8124584495171261
4377,0.1,0.05,18,0.15669480490540147,0.1506139760214902,weak,0.8602552945731075,3.2778480593019057,0.36522926005323425,0.29285067906843754,0.7400535254413841
4378,0.10180995172166211,0.05180995172166211,18,0.13311060354626858,0.13387425327116936,weak,0.8609035273177895,3.157739369046332,0.36622821333975175,0.2867743719472152,0.7484857361262576
4379,0.1021906321450421,0.0521906321450421,18,0.03014142139303758,0.03440428433677008,average,0.8633951893790053,3.2391921035727256,0.3664395588588727,0.2560949628203668,0.7974364109869692
4380,0.1,0.05,18,0.01016783824034503,0.01,strong,0.8732838460366045,3.2441394278655973,0.36522926005323425,0.24889258906892062,0.8135884718095799
4381,0.1,0.05,18,0.042871316917325646,0.04279614728961669,average,0.8395032590844936,3.4075243903808747,0.36522926005323425,0.2587036326720148,0.7826478370404932
4382,0.1,0.05,18,0.14587382656149678,0.14412468699809633,weak,0.8695117519493235,3.104563759084257,0.36522926005323425,0.28960438556526613,0.7474637406715255
4383,0.10087086319624586,0.050870863196245855,18,0.015564024759205462,0.01785310960715639,strong,0.8672204779293649,3.355644311153224,0.3657086886126756,0.25099087358402006,0.8071162283865918
